alt,pressure,ax,ay,az,pitch,roll,yaw,gps_alt,lat,lon,vel,status,phase
2354.553466796875,,,,,-0.11849044263362885,-7.273355007171631,0.019002847373485565,,,,,7,ARMED
2374.132568359375,,,,,-0.12102288007736206,-7.375147819519043,0.01809476688504219,,,,,7,ARMED
2391.72802734375,,,,,-0.1215210035443306,-7.479909420013428,0.018120864406228065,,,,,7,ARMED
2408.3701171875,,,,,-0.12342249602079391,-7.584444522857666,0.018786029890179634,,,,,7,ARMED
2420.543701171875,,,,,-0.12768471240997314,-7.69178581237793,0.017660023644566536,,,,,7,ARMED
2431.118408203125,,,,,-0.1284664124250412,-7.80355167388916,0.017738131806254387,,,,,7,ARMED
2444.2578125,,,,,-0.12877078354358673,-7.917064666748047,0.018254099413752556,,,,,7,ARMED
2453.195556640625,,,,,-0.12903812527656555,-8.034588813781738,0.016989409923553467,,,,,7,ARMED
2464.12744140625,,,,,-0.1293976753950119,-8.153898239135742,0.016749873757362366,,,,,7,ARMED
2474.92236328125,,,,,-0.12954291701316833,-8.272578239440918,0.018488354980945587,,,,,7,ARMED
2487.003662109375,,,,,-0.13240033388137817,-8.39411735534668,0.018642570823431015,,,,,7,ARMED
2499.5712890625,,,,,-0.1326591670513153,-8.51844596862793,0.0180898979306221,,,,,7,ARMED
2509.576904296875,,,,,-0.1347365379333496,-8.642295837402344,0.019241591915488243,,,,,7,ARMED
2517.767822265625,,,,,-0.13643069565296173,-8.76931381225586,0.01848490722477436,,,,,7,ARMED
2524.011474609375,,,,,-0.13700905442237854,-8.899601936340332,0.02024378627538681,,,,,7,ARMED
2535.129150390625,,,,,-0.13844901323318481,-9.03405475616455,0.021519605070352554,,,,,7,ARMED
2543.3134765625,,,,,-0.14145702123641968,-9.171368598937988,0.021750444546341896,,,,,7,ARMED
2554.13671875,,,,,-0.1422339230775833,-9.311178207397461,0.022196438163518906,,,,,7,ARMED
